id,y,small__small_f_bp_0_500__meanch,small__small_f_bp_0_500__stdch,small__small_f_bp_10000_20000__meanch,small__small_f_bp_10000_20000__stdch,small__small_f_bp_2000_5000__meanch,small__small_f_bp_2000_5000__stdch,small__small_f_bp_5000_10000__meanch,small__small_f_bp_5000_10000__stdch,small__small_f_bp_500_2000__meanch,small__small_f_bp_500_2000__stdch,small__small_f_f_dom__meanch,small__small_f_f_dom__stdch,small__small_f_rolloff_85__meanch,small__small_f_rolloff_85__stdch,small__small_f_spec_bw__meanch,small__small_f_spec_bw__stdch,small__small_f_spec_centroid__meanch,small__small_f_spec_centroid__stdch,small__small_f_spec_entropy__meanch,small__small_f_spec_entropy__stdch,small__small_t_crest__meanch,small__small_t_crest__stdch,small__small_t_energy__meanch,small__small_t_energy__stdch,small__small_t_kurt__meanch,small__small_t_kurt__stdch,small__small_t_maxabs__meanch,small__small_t_maxabs__stdch,small__small_t_mean__meanch,small__small_t_mean__stdch,small__small_t_ptp__meanch,small__small_t_ptp__stdch,small__small_t_rms__meanch,small__small_t_rms__stdch,small__small_t_skew__meanch,small__small_t_skew__stdch,small__small_t_std__meanch,small__small_t_std__stdch,small__small_t_zcr__meanch,small__small_t_zcr__stdch,small__small_tf_stft_0_500_mean__meanch,small__small_tf_stft_0_500_mean__stdch,small__small_tf_stft_0_500_std__meanch,small__small_tf_stft_0_500_std__stdch,small__small_tf_stft_10000_20000_mean__meanch,small__small_tf_stft_10000_20000_mean__stdch,small__small_tf_stft_10000_20000_std__meanch,small__small_tf_stft_10000_20000_std__stdch,small__small_tf_stft_2000_5000_mean__meanch,small__small_tf_stft_2000_5000_mean__stdch,small__small_tf_stft_2000_5000_std__meanch,small__small_tf_stft_2000_5000_std__stdch,small__small_tf_stft_5000_10000_mean__meanch,small__small_tf_stft_5000_10000_mean__stdch,small__small_tf_stft_5000_10000_std__meanch,small__small_tf_stft_5000_10000_std__stdch,small__small_tf_stft_500_2000_mean__meanch,small__small_tf_stft_500_2000_mean__stdch,small__small_tf_stft_500_2000_std__meanch,small__small_tf_stft_500_2000_std__stdch,small__small_tf_stft_mag_mean__meanch,small__small_tf_stft_mag_mean__stdch,small__small_tf_stft_mag_std__meanch,small__small_tf_stft_mag_std__stdch,small__small_w_wav_E_L0__meanch,small__small_w_wav_E_L0__stdch,small__small_w_wav_E_L1__meanch,small__small_w_wav_E_L1__stdch,small__small_w_wav_E_L2__meanch,small__small_w_wav_E_L2__stdch,small__small_w_wav_E_L3__meanch,small__small_w_wav_E_L3__stdch,small__small_w_wav_E_L4__meanch,small__small_w_wav_E_L4__stdch
good/蛋19.xlsx,0,6.293226570705459e-08,3.0469269983140874e-09,7.909901313436689e-07,1.3801845197079897e-08,2.923097272565119e-07,4.1434365131992164e-09,1.2697382504021648e-06,7.141522137689929e-09,1.0565632528503109e-07,4.38783053785825e-09,6468.75,0.0,22101.5625,23.4375,6991.943084916613,5.580577629113122,11429.913020843695,53.38866481933019,5.414893751588368,0.021374265737511777,6.166288756168882,0.4114599574570095,0.015259561250000088,0.00015823124999999813,2.169939940796535,0.09860588333309561,0.01099812499999997,0.0007906250000000448,-2.5743296383495814e-17,4.045375145977914e-17,0.019000000000000017,0.0010000000000000009,0.0017829721821662928,9.244351672931818e-06,-0.20129172260035877,0.10006310267424338,0.0017829721821662928,9.244351672931818e-06,0.42727651594082106,0.0015628255886643017,7.820977340954483e-05,7.102255366320796e-07,5.024340896129197e-05,1.7482939234140034e-06,6.429819096525351e-05,1.267830156836177e-06,3.974340123355295e-05,1.3190479691507044e-07,7.226127941471144e-05,6.843596388013331e-07,4.045641172771554e-05,1.9413084726138268e-07,9.65596520352361e-05,1.2673564369455038e-06,9.498790524960435e-05,3.7423931876277123e-07,6.137742484331922e-05,2.2198036192882784e-06,3.367138293540144e-05,6.643942158374427e-07,7.451913365855033e-05,1.0482322650768759e-06,6.215433736092013e-05,8.730967026625503e-07,0.0006271720704129148,3.301730532835796e-05,0.0005864328814173916,1.5229392501950984e-05,0.0025597921497925507,7.920745681779125e-05,0.005078789298915875,8.228309297805348e-05,0.006458433162544561,0.00017194780328497758
good/蛋2.xlsx,0,4.989042704395612e-08,5.952119928068421e-09,7.815576753553582e-07,3.9295320344558185e-08,2.774514325348005e-07,1.1872444681588498e-08,1.212795314179586e-06,3.0392014944283126e-08,8.469350969747591e-08,6.202859680849521e-09,6421.875,0.0,22125.0,93.75,6964.398787379025,0.8291273270197053,11662.320540844888,262.33766637437293,5.426123416679602,0.011360390775567275,5.273499166107147,0.30633032453063924,0.014253778958333461,0.0001077041666666511,2.16387199554365,0.35626255354675207,0.009085416666666513,0.0004935416666667081,1.4897805211688819e-16,1.4594806844551538e-17,0.017000000000000015,0.0010000000000000009,0.0017232222419860817,6.510584505249585e-06,-0.2046362354633658,0.03853495660299515,0.0017232222419860817,6.510584505249585e-06,0.41321108564284226,0.00937695353198581,7.141615119548802e-05,1.0282449576625027e-06,4.834629024331532e-05,3.381746057761868e-07,6.194931410292329e-05,2.614865793358406e-07,3.8732666242168566e-05,3.3894070869831187e-07,6.97445103732231e-05,1.669575228115534e-06,3.91091324294863e-05,5.861966283517173e-07,9.230371242297536e-05,1.16446125912032e-06,9.178457365103377e-05,1.6486190386153394e-06,5.682792726218541e-05,1.9912045070479624e-06,3.1233322304118484e-05,2.5245140579654844e-07,7.153484123355162e-05,7.513579294069048e-07,5.983486875976844e-05,7.911093782069309e-07,0.0005931276797018371,4.282535760303618e-05,0.00045065322642221325,2.9864341816257154e-05,0.002428806634004855,0.0001307950228030064,0.004913583942793343,3.911403285437615e-05,0.005959020914192208,5.215111417092733e-05
good/蛋20.xlsx,0,7.283974092880412e-08,1.2806646529429258e-08,8.089333037113139e-07,4.644437268794154e-08,2.721368533251993e-07,1.6859024523130605e-08,1.2660992039290014e-06,1.2055647780317236e-07,1.0002431953056245e-07,7.036621311184771e-09,6468.75,0.0,21398.4375,726.5625,6922.687823942753,138.57747191712178,11340.856881482561,274.75606750376573,5.433462531655448,0.0012256109854735797,6.448778888972246,0.8156032114863438,0.013838081562500066,0.001082048437500001,1.8868222541085689,0.8355130408872129,0.010995312499999965,0.0018121874999998955,-6.550315845288423e-17,4.5102810375396984e-17,0.019500000000000073,0.0024999999999999467,0.0016966202208488809,6.64340655151779e-05,-0.20585446358387122,0.03843414200344682,0.001696620220848881,6.643406551517801e-05,0.4313398624713482,0.0008335069806209572,8.120896158559686e-05,7.668084921088846e-06,5.912068193862944e-05,4.9926675587721145e-06,6.234499318403288e-05,1.0284114869227396e-06,3.782788091592227e-05,2.323220714127169e-06,6.854682527981088e-05,1.4016067008024193e-06,4.09889193713143e-05,1.2747545923421078e-06,9.104492440075167e-05,3.1038724720244506e-06,9.174795205207678e-05,4.9368243774392185e-06,5.8699950649936214e-05,8.913075745020296e-07,3.389506782170447e-05,2.53938369357352e-06,7.086386970913167e-05,2.2579617465818915e-06,5.8999810738614103e-05,4.503188867310613e-06,0.000778899314073893,0.00011878255562206404,0.0005020479167027388,2.591621859462286e-05,0.002430880795818738,9.087558411236853e-05,0.00477008998151805,0.0003118686453220743,0.00548998762540925,0.0005857235079764385
good/蛋21.xlsx,0,9.139090821960234e-08,1.1817336794864579e-08,9.102263902102358e-07,2.046834467343979e-08,3.229437869768758e-07,7.079803139375865e-09,1.4467022491535402e-06,3.066716202870285e-08,1.3595089868563008e-07,2.346688522032659e-08,6492.1875,23.4375,22125.0,0.0,7079.871185929174,66.52916845978461,11499.392583457462,87.69646681753693,5.4126909910366425,0.03183563618651419,7.8579922031333425,2.4081578202344,0.016089079166666742,0.00023477999999998826,3.1431240721725686,0.9140468415707961,0.014418333333333533,0.004513749999999983,1.7166823518266482e-16,3.501828456838515e-17,0.023500000000000076,0.0044999999999999485,0.0018307684300740822,1.3358461724735475e-05,-0.10891288079132537,0.1309941283442896,0.0018307684300740822,1.3358461724735258e-05,0.42883934152948533,0.0012502604709314358,8.19641622432961e-05,5.302584284855515e-06,6.625548311600424e-05,4.696249661387637e-06,6.615887963740716e-05,5.902873198201231e-07,4.100152668854745e-05,1.034191551926143e-06,7.333900266810197e-05,1.723081679130531e-06,4.3735364398631265e-05,1.3294822414171891e-06,9.713335266296242e-05,6.022684635207946e-07,9.72980572397573e-05,7.283853022756914e-07,6.031758678131388e-05,5.595810435872162e-06,4.4912039670467384e-05,5.903861119499902e-06,7.597308402380133e-05,8.7750854033848e-07,6.428697858858895e-05,4.390393058634892e-07,0.0009741806727361045,0.00020138476010479744,0.0005558359042338635,3.8250923873072156e-05,0.0026107514771315883,8.662812908461566e-05,0.005325179322233101,7.619506740073846e-05,0.00667307834191668,3.2551316482237573e-06
good/蛋22.xlsx,0,2.5362133380341696e-06,1.8636351985266938e-06,8.461105121300867e-07,4.554845650680908e-08,4.0926248058850674e-07,6.651234809335092e-08,1.3181402124645587e-06,2.8899860384846213e-08,2.036325571065537e-06,1.0514838763028517e-06,3398.4375,3023.4375,13335.9375,5039.0625,6960.322352489036,595.6737179782508,5698.038373291163,1893.0657696792182,4.744641309173906,0.44012366053352414,10.036483554382727,0.10755336495921153,0.033073933229166755,0.011465266562499993,19.35895384291941,8.517065237767843,0.025983437499999984,0.004916770833333195,-1.0163166604589454e-16,3.867276869110961e-17,0.0495000000000001,0.010499999999999954,0.0025839454860817866,0.00046219961167656546,-0.36556467642618273,0.04926611810943099,0.002583945486081786,0.0004621996116765657,0.41050218795582416,0.009793707022296289,0.0002147262565060163,7.20144987378669e-05,0.00042305990354635757,0.0001767401194434439,6.481173432537474e-05,1.6334587786834487e-06,3.876909400569226e-05,1.2232032927646565e-06,7.765653959078682e-05,3.336525875450597e-06,5.3802506283526236e-05,3.8479682888480845e-06,9.410715382472738e-05,2.21699613674619e-06,9.231461814194946e-05,4.3815986423503426e-07,0.00011699885732920185,2.2121913674510752e-05,0.00022646048538837223,6.497360547696974e-05,8.11599268103575e-05,3.2439560375290325e-06,0.00010911522478544505,2.68553719721759e-05,0.017906767636531994,0.011549268621025427,0.0010920619573966013,8.435461677457577e-05,0.0029354039143441096,0.00035587778424009896,0.005043551739909327,7.164223506546559e-05,0.006205872029528431,0.00017284115231010677
good/蛋23.xlsx,0,3.171730285638058e-07,1.0194518440045654e-07,1.019042116988396e-06,2.2987500420750785e-07,3.411883677126521e-07,4.3603374032729807e-08,1.4318531170792284e-06,1.8054653285993573e-07,2.9221604113599775e-07,6.063397010801495e-08,6468.75,0.0,21375.0,703.125,7406.708745338977,162.11443089047225,10360.052556608596,908.4542032701947,5.470019438238032,0.11214062178120887,17.910446609277646,11.195656542936224,0.01876284291666675,0.0009968562499999955,76.58950321386797,73.86201948536507,0.03598645833333336,0.023068124999999995,6.58501031480796e-17,5.0191332571595576e-18,0.044499999999999984,0.023500000000000076,0.00197640208656189,5.2539507731935806e-05,-2.656455343381248,2.7236139772313166,0.00197640208656189,5.2539507731935915e-05,0.4178995624088352,0.005730360491769115,0.00011330973723958094,9.757969920238968e-06,0.00014706838034018278,2.906202385363148e-05,6.85889504378716e-05,4.007910311503624e-06,4.3704748997645075e-05,4.028842541964534e-06,7.638788865206375e-05,2.636390842586282e-06,4.398575351736144e-05,2.2673295113828236e-06,9.785371323971946e-05,3.3782614946860736e-06,9.711708635352234e-05,2.939370719691734e-06,7.507122767596483e-05,1.72016648582658e-06,6.749881504557247e-05,1.0030613466539643e-05,7.896108630737385e-05,2.923123831893794e-06,7.018124002285462e-05,5.988378814606281e-07,0.0022698534686656203,0.0007740684590349412,0.0008190609160723423,0.00017247929183018053,0.0028275660806667746,0.00017621609152027994,0.0056372286237448156,0.000524048676661901,0.007250634241631778,0.0008910913317568842
good/蛋24.xlsx,0,2.4292862453137554e-07,9.698374527757044e-08,8.584670153101907e-07,5.490071073413185e-08,2.7732975275032027e-07,7.691398548519452e-09,1.2999955039746666e-06,7.811996973454079e-08,2.0040114218894106e-07,4.763612884331076e-08,6539.0625,23.4375,21679.6875,445.3125,7310.982124453485,145.96290229946817,10674.464778004301,589.5766222147286,5.3973861753610475,0.012970065376897821,5.408034494466175,0.18796127573488342,0.016494863645833416,0.0008316311458333552,1.8147086712400937,0.04654427244811066,0.010013229166666693,9.552083333319583e-05,6.622017748962131e-17,1.7601660869578002e-17,0.019000000000000017,1.1102230246251565e-16,0.0018531715364110144,4.6745939410127e-05,-0.1699507494566962,0.032565681117540934,0.0018531715364110144,4.674593941012679e-05,0.42696395082308813,0.006668055844967713,0.00010658224442213831,1.6337695410780897e-05,0.00012329195726021064,2.7199592261039035e-05,6.651000607702523e-05,9.290624246515049e-07,4.0766121254066055e-05,3.114045002284489e-08,7.067847183670833e-05,1.6610444948712578e-06,4.072780069113163e-05,1.1890931176914056e-06,9.453682292799482e-05,7.942265502703982e-07,9.651588674976878e-05,1.219038553773038e-07,6.611079508122681e-05,4.374803607417666e-06,5.847178233135663e-05,9.666585260443067e-06,7.569835579698776e-05,1.9316833660070775e-06,6.692367690117474e-05,2.3601953177805084e-06,0.0017602143550945522,0.000590394247468342,0.0005398466209083922,2.157844206255536e-05,0.002534750449907581,3.50702419581665e-05,0.0052417717694910725,8.5157760232732e-05,0.006505919790386939,0.00017195784268752125
good/蛋25.xlsx,0,1.941809234169592e-07,6.136728601609584e-08,8.45582809720133e-07,4.3132381195704366e-08,3.0265259819231134e-07,1.4747535763920647e-08,1.2819504186812467e-06,5.6467923888814977e-08,2.426772056630817e-07,4.965957507687318e-08,6492.1875,23.4375,21304.6875,726.5625,7240.062222807081,238.96463783237232,10476.382336191644,14.427258832915868,5.40957120792941,0.018501991052492617,5.159803507072354,0.15503885961162167,0.016028957395833418,0.0007413707291666818,1.7779078769710912,0.4088609543003878,0.009433020833333305,0.0005013541666667454,-5.150972241333799e-17,2.3846665383094504e-17,0.01750000000000007,0.0015000000000000568,0.0018269042772524687,4.227157305563471e-05,-0.2375494624770771,0.015638044670046647,0.0018269042772524687,4.227157305563471e-05,0.4211294019587414,0.0037507814127943073,9.989950602576274e-05,6.600676329136607e-06,0.00011659721678863562,2.0905789505596577e-05,6.437992495785159e-05,1.932559013276039e-07,4.080704156123726e-05,4.661357483366932e-07,7.279033556435851e-05,1.3155000637508145e-06,4.343867320439424e-05,8.451698387230579e-07,9.371723379659775e-05,3.0463926851004443e-07,9.580984912011289e-05,3.201161071595554e-07,7.109433320376724e-05,3.9552654617409734e-06,6.518757618807739e-05,6.280292038132959e-06,7.463617614596611e-05,9.856854532338982e-07,6.61584136716205e-05,1.1338925137489666e-06,0.0016287474773362897,0.00046057150321965465,0.0006585905326912315,2.7992313363638815e-05,0.0025715464561015906,0.00012465471516444576,0.005059198044210669,3.2948933722464456e-06,0.00619527369474264,0.00016779166566408422
good/蛋26.xlsx,0,5.562269696580943e-08,1.3113110898813188e-08,8.653424744115466e-07,1.5775417031378228e-08,3.006756422480017e-07,1.9277041406725777e-08,1.3322802715716029e-06,1.1815351231358157e-07,1.4357505604006869e-07,1.005951029532727e-08,6421.875,0.0,22007.8125,117.1875,6992.714336561422,10.761809162939244,11416.481091515014,216.46189831694937,5.444276056965039,0.08151575731020877,4.883074086819606,0.32592643987628955,0.014607257291666745,0.0005797675000000016,1.6465800461306044,0.05009311779135839,0.008505416666666599,0.00039937500000009063,7.366792361314841e-17,2.033095913844818e-17,0.01649999999999996,0.0004999999999999449,0.0017441271830459376,3.4626172049676755e-05,-0.22327250684502747,0.007202369292870867,0.0017441271830459376,3.4626172049676755e-05,0.4260262554698896,0.001771202333819527,7.456364348977116e-05,4.572117779514206e-06,4.7701673328407756e-05,8.961472318190592e-06,6.442498283631211e-05,1.192637526061644e-07,3.918539930143777e-05,2.3856772836989713e-07,7.122463688631996e-05,2.456223258607441e-06,4.072818463039422e-05,1.1605661172461962e-06,9.125723270034876e-05,3.1904072183488528e-06,9.345786429167998e-05,3.4552920821687133e-06,6.298566610653993e-05,1.1014702268042465e-07,4.163322622986183e-05,3.3806459853547617e-06,7.267700877441438e-05,5.073245042640906e-07,6.056435708239663e-05,1.963122542780449e-06,0.0008265991428019297,5.5320533991440454e-05,0.0005368986123891646,4.0547223368436476e-05,0.002467459008261112,0.00020355170082886212,0.004999560252977123,0.00016225279562544995,0.00588891227754163,0.0002822689831591817
good/蛋27.xlsx,0,1.3381454910870605e-07,4.4967471159895994e-08,7.940743600905778e-07,9.27445251919253e-09,2.899899311198614e-07,8.857770587911935e-09,1.2733686888962044e-06,1.0045597922204176e-07,1.3969056350243044e-07,1.306860152410659e-08,6445.3125,23.4375,21515.625,281.25,7026.442968985986,84.1089712795947,10785.804672130927,189.6089027205635,5.432459759598581,0.015067021931305824,5.6493954758478875,1.1178360407726609,0.015089258229166753,0.0002626584375000039,1.916948226667973,0.21463821432154617,0.009998854166666571,0.001894687500000214,1.4051260155412137e-16,1.0456913113188193e-16,0.018500000000000072,0.0025000000000000577,0.0017729515832793996,1.5432036703248633e-05,-0.2441730064122896,0.016789144803550676,0.0017729515832793996,1.5432036703248633e-05,0.4317566159616587,0.0016670139612419421,9.046289368481997e-05,8.62829341300628e-06,9.624545612723941e-05,1.8000081557658078e-05,6.371554788162772e-05,1.0200906298448565e-06,3.941765367899329e-05,1.403373588974084e-06,7.272087061075135e-05,9.907854026350004e-07,4.3224083667776366e-05,1.9032943178914646e-06,9.376432040435797e-05,7.677735576928647e-07,9.364818478161454e-05,3.106485136048122e-08,6.292906117543216e-05,1.7199339174357514e-06,4.56506276608213e-05,3.8618730900863625e-06,7.342685121755964e-05,8.486526056729007e-07,6.269235473196731e-05,1.8592346537550047e-06,0.0010348142594624435,0.00020163480075871234,0.0005693103627643281,5.992929094424462e-06,0.0026227562209121223,1.6810667375286676e-05,0.005085111022055513,8.470057417843142e-05,0.005848125808729707,0.0001698686466688067
good/蛋28.xlsx,0,1.1721385503900408e-07,5.44103947893973e-09,8.392560558329853e-07,3.903786597132126e-09,2.7193518676233023e-07,2.5746365017954317e-09,1.2475607724688934e-06,4.6294179202608314e-08,1.311424918567618e-07,1.7396385338116302e-08,6515.625,0.0,22125.0,0.0,7186.130215114601,42.531348371761396,11560.643493617823,36.62841413092974,5.414817821219893,0.005824567526542257,4.831082971511509,0.2672834394621697,0.014865276666666727,0.0004126399999999971,1.7848649714889704,0.2042031564448803,0.008507500000000001,0.0005883333333333018,1.7000290064572708e-17,6.214935973266241e-17,0.01650000000000007,0.0014999999999999458,0.001759640856620105,2.4427333095626644e-05,-0.30329703596627966,0.011827845357052363,0.001759640856620105,2.4427333095626644e-05,0.4241508647634924,0.002604709314440512,9.262386642992406e-05,1.7701732969246806e-06,7.541181153696968e-05,1.593142100055779e-06,6.283769578791281e-05,7.610881171712626e-07,3.972180885720666e-05,1.6294428773970624e-07,7.011670892804737e-05,4.7067294802299707e-07,4.129336419435016e-05,1.2736598147792257e-06,9.118653845755032e-05,6.619007792825642e-07,9.114089101701473e-05,2.7030382229006926e-07,6.277475595685138e-05,3.6338422976595823e-06,4.525671880641034e-05,3.623238122867828e-06,7.265806634035904e-05,1.0727825945931868e-06,6.181021642310531e-05,2.3600285709591e-08,0.001061884571818145,2.4475386984356383e-05,0.0005906014693938812,1.6739149430999682e-05,0.0023522243356832694,6.914798429495683e-05,0.004751512159459697,3.1255318509359076e-05,0.0062567289195380685,0.0002020963192818758
good/蛋29.xlsx,0,1.6528572066124228e-07,2.8089932311686023e-08,8.771290577948105e-07,1.6210049430080638e-08,2.9403582185088354e-07,5.528986528599459e-09,1.4614653198400263e-06,1.1586393004975656e-07,1.562860231191516e-07,1.904664526145617e-08,6421.875,0.0,22101.5625,23.4375,7191.773604647156,40.600243291450624,11078.539433218022,214.06970695570453,5.350215848020083,0.03966209047499669,7.077960009357373,1.5144126608137651,0.01612001166666672,0.0004753750000000001,2.5263339463950585,0.5507853838363994,0.013010416666666691,0.002966250000000059,-1.4802973661668754e-17,1.2073675392798579e-17,0.02200000000000002,0.0030000000000001137,0.0018323769986427737,2.7024039923740912e-05,-0.23693992336842823,0.08270744701676676,0.0018323769986427739,2.7024039923740804e-05,0.42165034382162947,0.0059387372369243685,0.00010115595051882794,1.104466165577021e-06,0.00010079154299026043,1.2233099285834433e-05,6.469820275303105e-05,2.7690087883933665e-07,4.0251166176184254e-05,2.0159362041380038e-06,7.044360055165585e-05,8.729729731422076e-07,4.188693694898327e-05,9.467468677993777e-07,9.729948704905323e-05,3.4778483889474264e-06,9.917197833709446e-05,3.4030465341624227e-06,6.508805316265273e-05,4.352459251734191e-07,4.811921512590807e-05,4.49408770746126e-06,7.523411400761705e-05,1.0157198318465306e-06,6.565719053462253e-05,1.8672404663468546e-06,0.0012130395384951321,0.00015366032669263466,0.00051280269919051,2.9642988563241546e-05,0.0027650023732200602,4.346096693203872e-05,0.005318855336273999,0.00027453158024920085,0.006363326631155542,0.00029071337853650396
good/蛋3.xlsx,0,5.299702400870779e-08,9.373485022681567e-09,8.592152092860159e-07,4.7457758020875864e-08,2.8868180606358915e-07,7.894417116473947e-09,1.2935288199470362e-06,3.094292397463502e-09,1.0525805547440956e-07,5.505594859613755e-09,6445.3125,23.4375,22148.4375,23.4375,7002.56618061767,30.804455651741137,11733.085633022834,42.2873862523702,5.440172948991459,0.06839257478460947,11.389653150776027,6.394072874170419,0.014657734583333469,0.0004474354166666642,12.199307642257043,10.365958582451716,0.020071458333333347,0.011476041666666714,-1.1171619185290637e-17,1.7647920162270715e-17,0.02849999999999997,0.011500000000000066,0.0017472787911037829,2.667453879717427e-05,-0.7479544904396837,0.573408513818613,0.0017472787911037829,2.667453879717427e-05,0.41727443217336946,0.006772244217545326,7.120054379649974e-05,7.03950997931078e-06,4.63832514217115e-05,3.0147453475626835e-06,6.377922234162639e-05,1.55863034506821e-06,3.831243928926263e-05,3.1104421213910816e-07,7.045492061467522e-05,1.4740413524947651e-06,4.144564701085282e-05,2.669882119341315e-07,9.265871727159324e-05,9.337561270776365e-07,8.991574635247937e-05,2.2095994045086652e-06,6.0035528176242696e-05,9.768552198879516e-07,3.4754380326406544e-05,6.913471138670083e-07,7.264174003410256e-05,1.4021711415961995e-06,5.917027007122079e-05,5.911502909389295e-07,0.0007721792078060959,0.00016309818700657443,0.0005498525202041537,1.9685654809601803e-05,0.0024748785901366043,2.364999972513486e-05,0.004814207237760194,5.605792130768941e-05,0.006203298757756007,0.0003036838424861493
good/蛋30.xlsx,0,1.218042518100164e-07,1.1607479065370208e-08,8.846601695571801e-07,2.4955302493918396e-08,2.9316857185826257e-07,1.3878364586158774e-08,1.362236188950793e-06,1.4223266365761552e-08,1.1664512513751686e-07,5.75362240173494e-09,6398.4375,23.4375,22054.6875,23.4375,7056.279299379197,65.15414920374542,11269.04645213092,32.98124381406706,5.424411887553353,0.003229118226954597,6.6611499682485995,1.0993806735243203,0.015540595312500067,8.339718750000405e-05,2.0783000617933167,0.4908213131911401,0.011990937500000132,0.0020103125000000555,4.98212582300539e-17,5.440092820663267e-17,0.02100000000000002,0.0030000000000000027,0.001799333408159129,4.828014081135795e-06,-0.16318197420248498,0.1075594166044817,0.001799333408159129,4.828014081135795e-06,0.41581579495728277,0.016774327984996895,9.057798997139397e-05,4.503406951333167e-06,8.492294406585468e-05,1.0710296694370357e-05,6.488731475913785e-05,6.904505035844308e-07,3.996616122687782e-05,6.5856362967074e-07,7.139840460767698e-05,1.2902498690581796e-06,4.055102432969355e-05,2.6873452752314235e-06,9.534247683187316e-05,1.1555664196024224e-07,9.37372539383449e-05,2.6497786849168206e-07,6.022041762834402e-05,1.5674000209303413e-06,4.050481462843805e-05,1.6289493971474821e-06,7.429061301723183e-05,3.963755043488143e-07,6.207450509232651e-05,4.659185985284774e-08,0.0009906529500638053,1.3805760139969504e-05,0.0005302795050094124,8.267617346133206e-06,0.0028139874216203866,0.0001328082490614493,0.005042686104973165,3.873822189108924e-05,0.006289229327739756,1.7220012279217656e-05
good/蛋4.xlsx,0,5.452679738194771e-08,2.4165012086439125e-09,7.484568334845666e-07,2.9401201801307145e-08,2.6370751490849065e-07,9.105372747563487e-09,1.2629180088184465e-06,2.7618625673284963e-08,7.245902353386981e-08,1.1858174720350761e-09,6421.875,0.0,21937.5,0.0,6814.092936404166,5.458431653296429,11348.735922456834,18.785709935298655,5.339146820566038,0.022674338850327214,8.822488194066356,3.331576540769786,0.01471945697916679,0.0002838421875000028,4.3401410457398635,1.9297048674543005,0.015505104166666839,0.00598281249999999,-2.9582817676991146e-17,1.0239494437532434e-16,0.02400000000000002,0.006000000000000005,0.0017510763646048557,1.6884982933295625e-05,-0.07385407218750625,0.2224616602573041,0.0017510763646048557,1.6884982933295625e-05,0.4062304646801417,0.0021879558241300334,7.58133170818163e-05,2.8388615485572163e-06,4.539269979487892e-05,2.4463961746300653e-06,6.282627083398432e-05,1.0542051605933551e-06,4.10303780911884e-05,4.672464647355638e-08,6.913053083631083e-05,1.3330130375549721e-06,4.142470318939089e-05,9.249768664560156e-07,9.522709808019388e-05,1.0979307486403843e-06,9.795919208034749e-05,1.55443510157908e-06,5.221869917911165e-05,1.6977024869121679e-06,2.952726468207969e-05,2.786489078240587e-07,7.217979948373422e-05,9.141093194590621e-07,6.2954759328808e-05,8.516856047557572e-07,0.0005951426146127417,9.78414518337154e-05,0.0004472985851087997,2.7078198300178077e-05,0.0025328845478301866,3.704579986688072e-05,0.005304515667878308,0.0002614438520716295,0.005977139411133731,5.458225894498054e-05
good/蛋5.xlsx,0,6.597142745650416e-08,5.27014037703053e-09,9.62261211893979e-07,1.1241655065571846e-07,3.0795082595156537e-07,2.6217236767220406e-08,1.367840368725195e-06,2.673882335267615e-10,1.1516749181871068e-07,1.961811821784996e-08,6398.4375,23.4375,21703.125,515.625,6909.294810493064,120.49656535780241,11575.754024965117,221.27252480260358,5.553975565654106,0.1484898291483865,17.238849929387406,10.748398120052777,0.01629154916666679,0.0012235499999999977,65.62001576054497,62.910630855669915,0.0324808333333334,0.020981250000000062,-5.678328178030749e-17,1.4918621893400543e-17,0.04200000000000004,0.020000000000000018,0.001840999700251026,6.923038878421379e-05,-2.485520799517896,2.2872218953563244,0.0018409997002510258,6.92303887842139e-05,0.41487809960408417,0.008543446551364853,7.696428189031738e-05,1.4011700245772173e-06,5.2400873958054824e-05,2.8874218986126048e-08,6.745298611710387e-05,3.498781001483157e-06,4.1625166388016784e-05,2.5088284001612024e-06,7.127034238091558e-05,1.963097592749062e-06,4.3233018282516476e-05,1.105891359176533e-06,9.901213913408557e-05,2.1734169152316888e-06,9.497186596123224e-05,1.7462245364432104e-06,5.953470872440868e-05,3.151737949200625e-06,3.665658129487909e-05,2.0818418021515646e-06,7.615472851727769e-05,2.656341490030084e-06,6.326466863084947e-05,1.6796264165009345e-06,0.0006735614953712486,7.469637104024396e-06,0.0006993142315950603,0.000178570714263349,0.0026220943997350725,2.99442840225061e-05,0.005573981754569508,0.0005224221590386662,0.006832917764920022,0.00045087470677975623
